Checker	Path	Line	Column	Message
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	817	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_text' since the value of 'yyget_text' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2091	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_text' since the value of 'yyget_text' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	944	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex' since the value of 'yylex' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	968	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex' since the value of 'yylex' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	797	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex_destroy' since the value of 'yylex_destroy' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2275	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex_destroy' since the value of 'yylex_destroy' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	790	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex_init' since the value of 'yylex_init' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2187	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex_init' since the value of 'yylex_init' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	792	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex_init_extra' since the value of 'yylex_init_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2214	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex_init_extra' since the value of 'yylex_init_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	504	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yypop_buffer_state' since the value of 'yypop_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	1844	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yypop_buffer_state' since the value of 'yypop_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2283	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yypop_buffer_state' since the value of 'yypop_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	503	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yypush_buffer_state' since the value of 'yypush_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	1813	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yypush_buffer_state' since the value of 'yypush_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	516	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrealloc' since the value of 'yyrealloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	1430	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrealloc' since the value of 'yyrealloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	1480	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrealloc' since the value of 'yyrealloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	1895	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrealloc' since the value of 'yyrealloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2338	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrealloc' since the value of 'yyrealloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	498	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrestart' since the value of 'yyrestart' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	1317	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrestart' since the value of 'yyrestart' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	1463	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrestart' since the value of 'yyrestart' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	1603	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrestart' since the value of 'yyrestart' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	1613	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrestart' since the value of 'yyrestart' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	1641	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrestart' since the value of 'yyrestart' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	825	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_column' since the value of 'yyset_column' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2126	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_column' since the value of 'yyset_column' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	801	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_debug' since the value of 'yyset_debug' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2161	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_debug' since the value of 'yyset_debug' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	805	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_extra' since the value of 'yyset_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2101	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_extra' since the value of 'yyset_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2218	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_extra' since the value of 'yyset_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2236	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_extra' since the value of 'yyset_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	809	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_in' since the value of 'yyset_in' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2143	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_in' since the value of 'yyset_in' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	821	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_lineno' since the value of 'yyset_lineno' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2111	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_lineno' since the value of 'yyset_lineno' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	829	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_lval' since the value of 'yyset_lval' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2175	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_lval' since the value of 'yyset_lval' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	813	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_out' since the value of 'yyset_out' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	2149	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_out' since the value of 'yyset_out' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	1297	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yywrap' since the value of 'yywrap' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
ConfigurationNotChecked	builauxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c	1609	0	Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yywrap' since the value of 'yywrap' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.
useInitializationList	srthreading/BasicThread.cc	21	2	Variable 'terminating' is assigned in constructor body. Consider performing initialization in initialization list.
useInitializationList	srthreading/BasicThread.cc	22	2	Variable 'killed' is assigned in constructor body. Consider performing initialization in initialization list.
noExplicitConstructor	src/zeek/threading/Manager.h	19	2	Class 'HeartbeatTimer' has a constructor with 1 argument that is not explicit.
cstyleCast	srthreading/BasicThread.cc	25	8	C-style pointer casting
cstyleCast	srthreading/BasicThread.cc	61	9	C-style pointer casting
cstyleCast	srthreading/BasicThread.cc	73	9	C-style pointer casting
cstyleCast	srthreading/BasicThread.cc	177	24	C-style pointer casting
unreadVariable	srthreading/BasicThread.cc	77	5	Variable 'n' is assigned a value that is never used.
unreadVariable	src/zeek/threading/Queue.h	151	19	Variable 'old_read_ptr' is assigned a value that is never used.
unreadVariable	src/zeek/threading/Queue.h	224	13	Variable 'locks' is assigned a value that is never used.
unreadVariable	src/zeek/threading/Queue.h	238	13	Variable 'locks' is assigned a value that is never used.
noExplicitConstructor	auxibroker/include/broker/span.hh	59	13	Class 'span < const std :: pair < std :: string_view , std :: string_view > >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	64	3	Class 'span < const std :: pair < std :: string_view , std :: string_view > >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	69	3	Class 'span < const std :: pair < std :: string_view , std :: string_view > >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	59	13	Class 'span < const std :: string >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	64	3	Class 'span < const std :: string >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	69	3	Class 'span < const std :: string >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	59	13	Class 'span < const std :: string_view >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	64	3	Class 'span < const std :: string_view >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	69	3	Class 'span < const std :: string_view >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	59	13	Class 'span < const int64_t >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	64	3	Class 'span < const int64_t >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	69	3	Class 'span < const int64_t >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	59	13	Class 'span < const double >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	64	3	Class 'span < const double >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/include/broker/span.hh	69	3	Class 'span < const double >' has a constructor with 1 argument that is not explicit.
duplicateExpression	auxibroker/include/broker/span.hh	157	33	Same expression on both sides of '-'.
noValidConfiguration	auxibroker/tests/cpp/internal/channel.cc	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
noValidConfiguration	auxibroker/caf/libcaf_core/src/group.cpp	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
variableScope	auxic-ares/src/lib/ares_expand_name.c	224	33	The scope of the variable 'top' can be reduced.
noValidConfiguration	auxibroker/src/internal/web_socket.cc	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
noValidConfiguration	auxispicy/spicy/hilti/toolchain/src/compiler/cxx/linker.cc	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
noValidConfiguration	auxibroker/src/address.cc	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
constVariable	auxigen-zam/src/Gen-ZAM.cc	129	9	Variable 'arg_i' can be declared as reference to const
constVariable	auxigen-zam/src/Gen-ZAM.cc	156	9	Variable 'name' can be declared as reference to const
constVariable	auxigen-zam/src/Gen-ZAM.cc	894	15	Variable 'tn' can be declared as reference to const
constVariable	auxigen-zam/src/Gen-ZAM.cc	1357	14	Variable 'ei' can be declared as reference to const
constVariable	auxigen-zam/src/Gen-ZAM.cc	1545	14	Variable 'etn' can be declared as reference to const
constVariable	auxigen-zam/src/Gen-ZAM.cc	1745	15	Variable 'et' can be declared as reference to const
constVariable	auxigen-zam/src/Gen-ZAM.cc	2090	14	Variable 'gfn' can be declared as reference to const
constVariable	auxigen-zam/src/Gen-ZAM.cc	2128	14	Variable 'gf' can be declared as reference to const
constVariable	auxigen-zam/src/Gen-ZAM.cc	2137	9	Variable 'desc' can be declared as reference to const
useStlAlgorithm	auxigen-zam/src/Gen-ZAM.cc	828	6	Consider using std::accumulate algorithm instead of a raw loop.
unreadVariable	auxigen-zam/src/Gen-ZAM.cc	112	7	Variable 'add_field' is assigned a value that is never used.
invalidScanfArgType_int	auxispicy/spicy/3rdparty/justrx/src/util.c	53	14	%o in format string (no. 1) requires 'unsigned int *' but the argument type is 'signed int *'.
invalidScanfArgType_int	auxispicy/spicy/3rdparty/justrx/src/util.c	71	14	%x in format string (no. 1) requires 'unsigned int *' but the argument type is 'signed int *'.
noValidConfiguration	auxibroker/src/entity_id.cc	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
noValidConfiguration	auxibroker/caf/libcaf_core/src/binary_deserializer.cpp	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
noCopyConstructor	auxibinpac/lib/binpac_regex.h	34	3	Class 'RegExMatcher' does not have a copy constructor which is recommended since it has dynamic memory/resource allocation(s).
noOperatorEq	auxibinpac/lib/binpac_regex.h	34	3	Class 'RegExMatcher' does not have a operator= which is recommended since it has dynamic memory/resource allocation(s).
noExplicitConstructor	auxibinpac/lib/binpac_buffer.h	29	2	Class 'FlowBuffer' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibinpac/lib/binpac_exception.h	13	2	Class 'Exception' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibinpac/lib/binpac_exception.h	31	2	Class 'ExceptionEnforceViolation' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibinpac/lib/binpac_exception.h	112	2	Class 'ExceptionFlowBufferAlloc' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibinpac/lib/binpac_regex.h	29	2	Class 'RegExMatcher' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibinpac/lib/binpac_bytestring.h	23	2	Class 'const_datastring < uint8 >' has a constructor with 1 argument that is not explicit.
cstyleCast	auxibinpac/lib/binpac_bytestring.h	138	22	C-style pointer casting
cstyleCast	builsrc/binpac-lib_pac.cc	15	23	C-style pointer casting
cstyleCast	builsrc/binpac-lib_pac.cc	26	22	C-style pointer casting
cstyleCast	builsrc/binpac-lib_pac.cc	33	17	C-style pointer casting
cstyleCast	builsrc/binpac-lib_pac.cc	40	15	C-style pointer casting
cstyleCast	auxibinpac/lib/binpac_bytestring.h	41	18	C-style pointer casting
shadowFunction	auxibinpac/lib/binpac_buffer.h	61	18	Local variable 'end' shadows outer function
passedByValue	auxibinpac/lib/binpac_exception.h	20	21	Function parameter 'm' should be passed by const reference.
stlcstrParam	auxibinpac/lib/binpac_exception.h	33	3	Passing the result of c_str() to a function that takes std::string as argument no. 1 is slow and redundant.
stlcstrParam	auxibinpac/lib/binpac_exception.h	42	3	Passing the result of c_str() to a function that takes std::string as argument no. 1 is slow and redundant.
stlcstrParam	auxibinpac/lib/binpac_exception.h	52	3	Passing the result of c_str() to a function that takes std::string as argument no. 1 is slow and redundant.
stlcstrParam	auxibinpac/lib/binpac_exception.h	67	3	Passing the result of c_str() to a function that takes std::string as argument no. 1 is slow and redundant.
stlcstrParam	auxibinpac/lib/binpac_exception.h	81	3	Passing the result of c_str() to a function that takes std::string as argument no. 1 is slow and redundant.
stlcstrParam	auxibinpac/lib/binpac_exception.h	95	3	Passing the result of c_str() to a function that takes std::string as argument no. 1 is slow and redundant.
stlcstrParam	auxibinpac/lib/binpac_exception.h	105	3	Passing the result of c_str() to a function that takes std::string as argument no. 1 is slow and redundant.
stlcstrParam	auxibinpac/lib/binpac_exception.h	114	3	Passing the result of c_str() to a function that takes std::string as argument no. 1 is slow and redundant.
variableScope	auxic-ares/src/lib/ares_strdup.c	25	10	The scope of the variable 'sz' can be reduced.
variableScope	auxic-ares/src/lib/ares_strdup.c	26	10	The scope of the variable 's2' can be reduced.
noValidConfiguration	auxibroker/bindings/python/data.cpp	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
noCopyConstructor	auxibinpac/src/pac_enum.cc	34	2	Class 'EnumDecl' does not have a copy constructor which is recommended since it has dynamic memory/resource allocation(s).
noOperatorEq	auxibinpac/src/pac_enum.cc	34	2	Class 'EnumDecl' does not have a operator= which is recommended since it has dynamic memory/resource allocation(s).
noExplicitConstructor	auxibinpac/src/pac_enum.h	9	2	Class 'Enum' has a constructor with 1 argument that is not explicit.
missingOverride	auxibinpac/src/pac_enum.h	27	7	The function 'Prepare' overrides a function in a base class but is not marked with a 'override' specifier.
missingOverride	auxibinpac/src/pac_enum.h	28	7	The function 'GenForwardDeclaration' overrides a function in a base class but is not marked with a 'override' specifier.
missingOverride	auxibinpac/src/pac_enum.h	29	7	The function 'GenCode' overrides a function in a base class but is not marked with a 'override' specifier.
noValidConfiguration	auxibroker/src/endpoint_id.cc	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
noValidConfiguration	auxibroker/src/data.cc	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
noValidConfiguration	auxibroker/caf/libcaf_core/src/detail/parse.cpp	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
noValidConfiguration	auxibroker/caf/libcaf_core/src/response_promise.cpp	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
cstyleCast	auxizeekctl/auxil/capstats/capstats.cc	144	34	C-style pointer casting
cstyleCast	auxizeekctl/auxil/capstats/capstats.cc	155	27	C-style pointer casting
cstyleCast	auxizeekctl/auxil/capstats/capstats.cc	220	19	C-style pointer casting
cstyleCast	auxizeekctl/auxil/capstats/capstats.cc	439	15	C-style pointer casting
cstyleCast	auxizeekctl/auxil/capstats/capstats.cc	441	19	C-style pointer casting
variableScope	auxizeekctl/auxil/capstats/capstats.cc	428	26	The scope of the variable 'ip' can be reduced.
shadowVariable	auxizeekctl/auxil/capstats/capstats.cc	200	28	Local variable 'timeout' shadows outer variable
unreadVariable	auxizeekctl/auxil/capstats/capstats.cc	385	11	Variable 'n' is assigned a value that is never used.
cstyleCast	auxizeekctl/auxil/capstats/capstats.cc	265	17	C-style pointer casting
cstyleCast	auxizeekctl/auxil/capstats/capstats.cc	279	26	C-style pointer casting
cstyleCast	auxizeekctl/auxil/capstats/capstats.cc	310	23	C-style pointer casting
cstyleCast	auxizeekctl/auxil/capstats/capstats.cc	321	13	C-style pointer casting
noValidConfiguration	auxibroker/src/endpoint.cc	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
noCopyConstructor	auxibinpac/src/pac_attr.cc	41	2	Class 'Attr' does not have a copy constructor which is recommended since it has dynamic memory/resource allocation(s).
noOperatorEq	auxibinpac/src/pac_attr.cc	41	2	Class 'Attr' does not have a operator= which is recommended since it has dynamic memory/resource allocation(s).
unusedPrivateFunction	auxihighwayhash/highwayhash/load3.h	121	29	Unused private function: 'Load3::U32FromChar'
noExplicitConstructor	auxihighwayhash/highwayhash/vector128.h	87	13	Class 'V128 < uint8_t >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxihighwayhash/highwayhash/vector128.h	152	13	Class 'V128 < uint16_t >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxihighwayhash/highwayhash/vector128.h	235	13	Class 'V128 < uint32_t >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxihighwayhash/highwayhash/vector128.h	317	13	Class 'V128 < uint64_t >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxihighwayhash/highwayhash/vector128.h	400	13	Class 'V128 < float >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxihighwayhash/highwayhash/vector128.h	477	13	Class 'V128 < double >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxihighwayhash/highwayhash/highwayhash.h	124	13	Class 'HighwayHashCatT < 2 >' has a constructor with 1 argument that is not explicit.
noValidConfiguration	auxibroker/caf/libcaf_net/src/socket_manager.cpp	0	0	This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.
noExplicitConstructor	auxibroker/caf/libcaf_core/caf/intrusive_cow_ptr.hpp	65	3	Class 'intrusive_cow_ptr < detail :: message_data >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/caf/libcaf_core/caf/intrusive_cow_ptr.hpp	70	3	Class 'intrusive_cow_ptr < detail :: message_data >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/caf/libcaf_core/caf/intrusive_ptr.hpp	72	13	Class 'intrusive_ptr < actor_control_block >' has a constructor with 1 argument that is not explicit.
noExplicitConstructor	auxibroker/caf/libcaf_core/caf/intrusive_ptr.hpp	76	3	Class 'intrusive_ptr < actor_control_block >' has a constructor with 1 argument that is not explicit.
