Checker	Path	Line	Column	Message
unusedFunction	builtistash.c	1819	0	The function 'cmd_stash' is never used.
unusedFunction	builticommit.c	1485	0	The function 'cmd_status' is never used.
unusedFunction	builtistripspace.c	29	0	The function 'cmd_stripspace' is never used.
unusedFunction	builticheckout.c	1879	0	The function 'cmd_switch' is never used.
unusedFunction	builtisymbolic-ref.c	40	0	The function 'cmd_symbolic_ref' is never used.
unusedFunction	builtitag.c	424	0	The function 'cmd_tag' is never used.
unusedFunction	builtiunpack-file.c	25	0	The function 'cmd_unpack_file' is never used.
unusedFunction	builtiunpack-objects.c	601	0	The function 'cmd_unpack_objects' is never used.
unusedFunction	builtiupdate-index.c	983	0	The function 'cmd_update_index' is never used.
unusedFunction	builtiupdate-ref.c	498	0	The function 'cmd_update_ref' is never used.
unusedFunction	builtiupdate-server-info.c	11	0	The function 'cmd_update_server_info' is never used.
unusedFunction	builtiupload-archive.c	78	0	The function 'cmd_upload_archive' is never used.
unusedFunction	builtiupload-archive.c	20	0	The function 'cmd_upload_archive_writer' is never used.
unusedFunction	builtiupload-pack.c	16	0	The function 'cmd_upload_pack' is never used.
unusedFunction	builtivar.c	82	0	The function 'cmd_var' is never used.
unusedFunction	builtiverify-commit.c	63	0	The function 'cmd_verify_commit' is never used.
unusedFunction	builtiverify-pack.c	63	0	The function 'cmd_verify_pack' is never used.
unusedFunction	builtiverify-tag.c	30	0	The function 'cmd_verify_tag' is never used.
unusedFunction	builtiworktree.c	1173	0	The function 'cmd_worktree' is never used.
unusedFunction	builtiwrite-tree.c	19	0	The function 'cmd_write_tree' is never used.
unusedFunction	refiterator.c	410	0	The function 'do_for_each_repo_ref_iterator' is never used.
unusedFunction	refiterator.c	72	0	The function 'empty_ref_iterator_begin' is never used.
unusedFunction	companonblock.c	44	0	The function 'enable_pipe_nonblock' is never used.
unusedFunction	ewaewah_bitmap.c	467	0	The function 'ewah_checksum' is never used.
unusedFunction	ewaewah_bitmap.c	239	0	The function 'ewah_each_bit' is never used.
unusedFunction	ewaewah_bitmap.c	452	0	The function 'ewah_pool_free' is never used.
unusedFunction	ewaewah_bitmap.c	444	0	The function 'ewah_pool_new' is never used.
unusedFunction	ewaewah_io.c	89	0	The function 'ewah_read_mmap' is never used.
unusedFunction	ewaewah_io.c	84	0	The function 'ewah_serialize_strbuf' is never used.
unusedFunction	ewaewah_bitmap.c	202	0	The function 'ewah_set' is never used.
unusedFunction	ewabitmap.c	103	0	The function 'ewah_to_bitmap' is never used.
unusedFunction	ewaewah_bitmap.c	376	0	The function 'ewah_xor' is never used.
unusedFunction	compaterminal.c	427	0	The function 'git_terminal_prompt' is never used.
unusedFunction	compasimple-ipc/ipc-unix-socket.c	221	0	The function 'ipc_client_send_command' is never used.
unusedFunction	compasimple-ipc/ipc-unix-socket.c	17	0	The function 'ipc_get_active_state' is never used.
unusedFunction	compasimple-ipc/ipc-unix-socket.c	968	0	The function 'ipc_server_await' is never used.
unusedFunction	compasimple-ipc/ipc-unix-socket.c	991	0	The function 'ipc_server_free' is never used.
unusedFunction	compasimple-ipc/ipc-unix-socket.c	826	0	The function 'ipc_server_run_async' is never used.
unusedFunction	refdebug.c	14	0	The function 'maybe_debug_wrap_ref_store' is never used.
unusedFunction	refiterator.c	260	0	The function 'overlay_ref_iterator_begin' is never used.
unusedFunction	refiterator.c	386	0	The function 'prefix_ref_iterator_begin' is never used.
unusedFunction	compaterminal.c	532	0	The function 'read_key_without_echo' is never used.
unusedFunction	reftablerror.c	13	0	The function 'reftable_error_str' is never used.
unusedFunction	reftablreader.c	798	0	The function 'reftable_reader_print_file' is never used.
unusedFunction	reftablreader.c	741	0	The function 'reftable_reader_refs_for' is never used.
unusedFunction	reftablreader.c	624	0	The function 'reftable_reader_seek_log' is never used.
unusedFunction	reftablrecord.c	1159	0	The function 'reftable_record_equal' is never used.
unusedFunction	reftablrecord.c	1310	0	The function 'reftable_record_print' is never used.
unusedFunction	reftablpublicbasics.c	47	0	The function 'reftable_set_alloc' is never used.
unusedFunction	reftablstack.c	415	0	The function 'reftable_stack_add' is never used.
unusedFunction	reftablstack.c	1376	0	The function 'reftable_stack_clean' is never used.
unusedFunction	reftablstack.c	1086	0	The function 'reftable_stack_compact_all' is never used.
unusedFunction	reftablstack.c	1209	0	The function 'reftable_stack_compaction_stats' is never used.
unusedFunction	reftablstack.c	1396	0	The function 'reftable_stack_print_directory' is never used.
unusedFunction	reftablstack.c	1222	0	The function 'reftable_stack_read_log' is never used.
unusedFunction	reftablstack.c	1214	0	The function 'reftable_stack_read_ref' is never used.
unusedFunction	reftablwriter.c	365	0	The function 'reftable_writer_add_logs' is never used.
unusedFunction	reftablwriter.c	296	0	The function 'reftable_writer_add_refs' is never used.
unusedFunction	reftablwriter.c	704	0	The function 'reftable_writer_stats' is never used.
unusedFunction	sha1dsha1.c	191	0	The function 'sha1_compression' is never used.
unusedFunction	tracetr2_cfg.c	84	0	The function 'tr2_cfg_free_env_vars' is never used.
unusedFunction	tracetr2_cfg.c	45	0	The function 'tr2_cfg_free_patterns' is never used.
unusedFunction	tracetr2_cfg.c	117	0	The function 'tr2_cfg_list_config_fl' is never used.
unusedFunction	tracetr2_cfg.c	140	0	The function 'tr2_cfg_set_fl' is never used.
unusedFunction	tracetr2_cmd_name.c	8	0	The function 'tr2_cmd_name_append_hierarchy' is never used.
unusedFunction	tracetr2_cmd_name.c	22	0	The function 'tr2_cmd_name_get_hierarchy' is never used.
unusedFunction	tracetr2_cmd_name.c	27	0	The function 'tr2_cmd_name_release' is never used.
unusedFunction	tracetr2_ctr.c	34	0	The function 'tr2_counter_increment' is never used.
unusedFunction	tracetr2_ctr.c	87	0	The function 'tr2_emit_final_counters' is never used.
unusedFunction	tracetr2_tmr.c	168	0	The function 'tr2_emit_final_timers' is never used.
unusedFunction	tracetr2_ctr.c	67	0	The function 'tr2_emit_per_thread_counters' is never used.
unusedFunction	tracetr2_tmr.c	148	0	The function 'tr2_emit_per_thread_timers' is never used.
unusedFunction	tracetr2_cfg.c	125	0	The function 'tr2_list_env_vars_fl' is never used.
unusedFunction	tracetr2_sid.c	109	0	The function 'tr2_sid_release' is never used.
unusedFunction	tracetr2_tmr.c	37	0	The function 'tr2_start_timer' is never used.
unusedFunction	tracetr2_tmr.c	49	0	The function 'tr2_stop_timer' is never used.
unusedFunction	tracetr2_sysenv.c	85	0	The function 'tr2_sysenv_load' is never used.
unusedFunction	tracetr2_sysenv.c	126	0	The function 'tr2_sysenv_release' is never used.
unusedFunction	tracetr2_ctr.c	46	0	The function 'tr2_update_final_counters' is never used.
unusedFunction	tracetr2_tmr.c	88	0	The function 'tr2_update_final_timers' is never used.
unusedFunction	tracetr2_tls.c	145	0	The function 'tr2tls_absolute_elapsed' is never used.
unusedFunction	tracetr2_tls.c	153	0	The function 'tr2tls_init' is never used.
unusedFunction	tracetr2_tls.c	84	0	The function 'tr2tls_is_main_thread' is never used.
unusedFunction	tracetr2_tls.c	185	0	The function 'tr2tls_lock' is never used.
unusedFunction	tracetr2_tls.c	123	0	The function 'tr2tls_pop_unwind_self' is never used.
unusedFunction	tracetr2_tls.c	105	0	The function 'tr2tls_push_self' is never used.
unusedFunction	tracetr2_tls.c	131	0	The function 'tr2tls_region_elasped_self' is never used.
unusedFunction	tracetr2_tls.c	164	0	The function 'tr2tls_release' is never used.
unusedFunction	tracetr2_tls.c	190	0	The function 'tr2tls_unlock' is never used.
unusedFunction	compalinux/procinfo.c	151	0	The function 'trace2_collect_process_info' is never used.
unusedFunction	xdifxdiffi.c	1054	0	The function 'xdl_diff' is never used.
